task_id,global_sample_id,split,data_origin,domain,dashboard_id,chart_count,chart_types,instruction_type,num_operations,operations,propagation_scope,instruction,code_exists,pred_image_exists,pred_image_status,render_status,render_returncode,code_executability,code_quality,explicit_relation_label_available,low_level_edit_accuracy,relation_conditioned_fidelity,relation_scope_f1,relation_scope_accuracy,multi_chart_relation_accuracy,relation_edge_consistency,relation_edge_action_accuracy,relation_edge_endpoint_accuracy,visual_structural_similarity,preservation_accuracy,high_level_score,overall_score,relation_metric_applicable,operation_scores_json
synthetic_sample_001298,synthetic/sample_001298,synthetic,synthetic,public_safety,dashboard_0086,3,stacked_area;stacked_horizontal_bar;scatter,multi_step,3,filter_time_range;add_event_marker;preserve_unrelated_charts,relation_or_scope_aware,"For all time-series panels, restrict the x-axis range to 2000-2020. Mark 2008 with a red vertical line labeled ""Event 2008"" in all time-series panels. Leave charts outside that scope unchanged.",1,1,4467x2958,ok,0,1.0,1.0,0,0.08274397971357045,,,,,,,,0.023148546301035966,0.7795503646476288,0.13433338270897188,0.11111815136104125,0,"[{""operation_index"": 1, ""operation"": ""filter_time_range"", ""score"": 0.1654879594271409, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.032364395645645645, ""counterfactual_noop_mse"": 2444.291015625, ""prediction_mse"": 2039.790283203125}, {""operation_index"": 2, ""operation"": ""add_event_marker"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.10648343656156156, ""counterfactual_noop_mse"": 16154.361328125, ""prediction_mse"": 18486.2265625}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7795503646476288, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_001921,synthetic/sample_001921,synthetic,synthetic,education_assessment,dashboard_0126,4,waterfall;histogram;violin;dual_axis_line_bar,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,"In the fourth subplot, use a 5-point rolling mean. Use a logarithmic y-axis on every chart where the y-axis is numeric. Do not alter charts that are outside the requested scope.",1,1,2231x1484,ok,0,1.0,1.0,0,0.2986781594604958,,,,,,,,0.2790193811107514,0.8146136105223999,0.4767525411073912,0.39661906936628827,0,"[{""operation_index"": 1, ""operation"": ""adjust_rolling_window"", ""score"": 0.084925185455604, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.017718890765765764, ""counterfactual_noop_mse"": 4092.802734375, ""prediction_mse"": 3745.220703125}, {""operation_index"": 2, ""operation"": ""set_y_scale"", ""score"": 0.5124311334653876, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.13098254504504506, ""counterfactual_noop_mse"": 6301.90673828125, ""prediction_mse"": 3072.613525390625}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.8146136105223999, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_002062,synthetic/sample_002062,synthetic,synthetic,renewable_grid,dashboard_0135,4,area;stacked_bar;waterfall;histogram,multi_step,3,filter_time_range;add_event_marker;preserve_unrelated_charts,relation_or_scope_aware,"For all time-series panels, restrict the x-axis range to 2000-2020. Mark 2008 with a red vertical line labeled ""Event 2008"" in all time-series panels. Leave charts outside that scope unchanged.",1,1,2233x1483,ok,0,1.0,1.0,0,0.0,,,,,,,,0.0,0.6070651374235345,0.0,0.0,0,"[{""operation_index"": 1, ""operation"": ""filter_time_range"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.050640484234234236, ""counterfactual_noop_mse"": 2318.352783203125, ""prediction_mse"": 4608.4462890625}, {""operation_index"": 2, ""operation"": ""add_event_marker"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0646584084084084, ""counterfactual_noop_mse"": 3742.34228515625, ""prediction_mse"": 7037.69580078125}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.6070651374235345, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_002455,synthetic/sample_002455,synthetic,synthetic,research_lab,dashboard_0160,4,stacked_area;stacked_horizontal_bar;scatter;density,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,Smooth the first subplot with a 5-point rolling mean. Switch all numeric y-axes to a logarithmic scale. Keep unrelated panels as they are.,1,1,2380x1484,ok,0,1.0,1.0,0,0.0,,,,,,,,0.0007389898426292142,0.6156858848014837,0.021330391818212738,0.011731715500017007,0,"[{""operation_index"": 1, ""operation"": ""adjust_rolling_window"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.18151225058685447, ""counterfactual_noop_mse"": 5780.013671875, ""prediction_mse"": 7318.599609375}, {""operation_index"": 2, ""operation"": ""set_y_scale"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.18243838028169015, ""counterfactual_noop_mse"": 7711.94970703125, ""prediction_mse"": 8330.8916015625}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.6156858848014837, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_002094,synthetic/sample_002094,synthetic,synthetic,retail_ecommerce,dashboard_0137,4,stacked_horizontal_bar;scatter;density;heatmap,multi_step,3,filter_time_range;add_event_marker;preserve_unrelated_charts,relation_or_scope_aware,"Show only 2000 through 2020 in each time-series subplot. Add a red vertical marker at 2008 labeled ""Event 2008"" to every time-series subplot. Keep unrelated panels as they are.",1,1,4064x2322,ok,0,1.0,1.0,0,0.026630739998850485,,,,,,,,0.07950482527770254,0.5416721401825276,0.20752240568914737,0.12612115612851377,0,"[{""operation_index"": 1, ""operation"": ""filter_time_range"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0031020220588235292, ""counterfactual_noop_mse"": 8377.0458984375, ""prediction_mse"": 13420.822265625}, {""operation_index"": 2, ""operation"": ""add_event_marker"", ""score"": 0.05326147999770097, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.12107733718487394, ""counterfactual_noop_mse"": 17364.654296875, ""prediction_mse"": 16439.787109375}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.5416721401825276, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_002504,synthetic/sample_002504,synthetic,synthetic,sports_performance,dashboard_0163,4,waterfall;histogram;violin;dual_axis_line_bar,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,"Apply a 5-point rolling mean to the fourth subplot. For charts with numeric y-values, display the y-axis on a logarithmic scale. Leave charts outside that scope unchanged.",1,1,4730x2967,ok,0,1.0,1.0,0,0.23228440320340082,,,,,,,,0.04704357288365097,0.7637148217661373,0.18954649529885745,0.208778553855902,0,"[{""operation_index"": 1, ""operation"": ""adjust_rolling_window"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.007583259976525821, ""counterfactual_noop_mse"": 2898.6611328125, ""prediction_mse"": 2964.72216796875}, {""operation_index"": 2, ""operation"": ""set_y_scale"", ""score"": 0.46456880640680165, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.02363006161971831, ""counterfactual_noop_mse"": 2622.51806640625, ""prediction_mse"": 1404.177978515625}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7637148217661373, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_002487,synthetic/sample_002487,synthetic,synthetic,space_mission_ops,dashboard_0162,4,proportional_bar;bubble;ecdf;correlation_heatmap,multi_step,3,filter_time_range;add_event_marker;preserve_unrelated_charts,relation_or_scope_aware,"Limit every time-series subplot to the period from 2000 through 2020. Place a red event marker at 2008 labeled ""Event 2008"" on every time-series chart. Do not alter charts that are outside the requested scope.",1,1,3558x2375,ok,0,1.0,1.0,0,0.01235382842658321,,,,,,,,0.028427182588120353,0.7699671509960645,0.14794592521668165,0.08692948166113736,0,"[{""operation_index"": 1, ""operation"": ""filter_time_range"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.058969125375375374, ""counterfactual_noop_mse"": 16332.7080078125, ""prediction_mse"": 16940.078125}, {""operation_index"": 2, ""operation"": ""add_event_marker"", ""score"": 0.02470765685316642, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.31638865427927926, ""counterfactual_noop_mse"": 13351.677734375, ""prediction_mse"": 13021.7890625}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7699671509960645, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_002140,synthetic/sample_002140,synthetic,synthetic,supply_chain,dashboard_0140,4,histogram;violin;dual_axis_line_bar;candlestick,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,"Apply a 5-point rolling mean to the third subplot. For charts with numeric y-values, display the y-axis on a logarithmic scale. Leave charts outside that scope unchanged.",1,1,4764x2968,ok,0,1.0,1.0,0,0.29385884765016007,,,,,,,,0.07489314087353914,0.7063177590814433,0.22999642482518945,0.2587345150964262,0,"[{""operation_index"": 1, ""operation"": ""adjust_rolling_window"", ""score"": 0.04508137561910108, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0061630120798319326, ""counterfactual_noop_mse"": 3900.18994140625, ""prediction_mse"": 3724.364013671875}, {""operation_index"": 2, ""operation"": ""set_y_scale"", ""score"": 0.5426363196812191, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.013220522584033613, ""counterfactual_noop_mse"": 2342.91015625, ""prediction_mse"": 1071.56201171875}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7063177590814433, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_002581,synthetic/sample_002581,synthetic,synthetic,water_infrastructure,dashboard_0168,4,dual_axis_line_bar;candlestick;multi_line;horizontal_bar,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,"Apply a 5-point rolling mean to the first subplot. For charts with numeric y-values, display the y-axis on a logarithmic scale. Leave charts outside that scope unchanged.",1,1,4163x2960,ok,0,1.0,1.0,0,0.3065609461142886,,,,,,,,0.1902594273705097,0.7233364774068821,0.3709738319445659,0.3419880333209411,0,"[{""operation_index"": 1, ""operation"": ""adjust_rolling_window"", ""score"": 0.171984793676874, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.10903481606606606, ""counterfactual_noop_mse"": 4489.16357421875, ""prediction_mse"": 3717.095703125}, {""operation_index"": 2, ""operation"": ""set_y_scale"", ""score"": 0.4411370985517032, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.14244322447447447, ""counterfactual_noop_mse"": 6125.35888671875, ""prediction_mse"": 3423.23583984375}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7233364774068821, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_002550,synthetic/sample_002550,synthetic,synthetic,tourism_hospitality,dashboard_0166,4,box;donut;sankey;line,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,Smooth the fourth subplot with a 5-point rolling mean. Switch all numeric y-axes to a logarithmic scale. Keep unrelated panels as they are.,1,1,4761x2368,ok,0,1.0,1.0,0,0.04782509166839413,,,,,,,,0.07216618454085644,0.7885923559342343,0.23855754334302384,0.1527279400894405,0,"[{""operation_index"": 1, ""operation"": ""adjust_rolling_window"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.013974471830985916, ""counterfactual_noop_mse"": 3284.428466796875, ""prediction_mse"": 3460.385986328125}, {""operation_index"": 2, ""operation"": ""set_y_scale"", ""score"": 0.09565018333678826, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.015221537558685445, ""counterfactual_noop_mse"": 3534.401611328125, ""prediction_mse"": 3196.33544921875}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7885923559342343, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_002564,synthetic/sample_002564,synthetic,synthetic,urban_mobility,dashboard_0167,4,correlation_heatmap;radar;funnel;area,multi_step,3,filter_time_range;add_event_marker;preserve_unrelated_charts,relation_or_scope_aware,"For all time-series panels, restrict the x-axis range to 2000-2020. Mark 2008 with a red vertical line labeled ""Event 2008"" in all time-series panels. Leave charts outside that scope unchanged.",1,1,4151x2617,ok,0,1.0,1.0,0,0.0,,,,,,,,0.0,0.36361693123967415,0.0,0.0,0,"[{""operation_index"": 1, ""operation"": ""filter_time_range"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.015091583508403362, ""counterfactual_noop_mse"": 5197.7724609375, ""prediction_mse"": 8160.6044921875}, {""operation_index"": 2, ""operation"": ""add_event_marker"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.011825433298319327, ""counterfactual_noop_mse"": 6743.1796875, ""prediction_mse"": 9778.43359375}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.36361693123967415, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_001823,synthetic/sample_001823,synthetic,synthetic,water_infrastructure,dashboard_0120,4,sankey;line;bar;proportional_bar,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,"In the second subplot, use a 5-point rolling mean. Use a logarithmic y-axis on every chart where the y-axis is numeric. Do not alter charts that are outside the requested scope.",1,1,4435x2967,ok,0,1.0,1.0,0,0.21329668805856172,,,,,,,,0.23202360079827491,0.781883342951934,0.42592885396025965,0.3302443793044956,0,"[{""operation_index"": 1, ""operation"": ""adjust_rolling_window"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.02349028716216216, ""counterfactual_noop_mse"": 4475.59619140625, ""prediction_mse"": 4679.7568359375}, {""operation_index"": 2, ""operation"": ""set_y_scale"", ""score"": 0.42659337611712345, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.2225682713963964, ""counterfactual_noop_mse"": 11929.9892578125, ""prediction_mse"": 6840.73486328125}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.781883342951934, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_910444,synthetic/sample_910444,synthetic,synthetic_augmented_qc,library_services,dashboard_aug_0209,4,hexbin;sankey;stacked_area;candlestick,multi_step,2,modify_color;preserve_data_values,relation_or_scope_aware,"Color the visible label priority red wherever it appears, without changing any underlying data values.",1,1,2072x1461,ok,0,1.0,1.0,0,0.0,,,,,,,,0.0,0.6163616554945397,0.0,0.0,0,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.001794334349593496, ""counterfactual_noop_mse"": 2117.670654296875, ""prediction_mse"": 7754.62939453125}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.6163616554945397, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_910633,synthetic/sample_910633,synthetic,synthetic_augmented_qc,semiconductor_supply,dashboard_aug_0247,4,step_line;choropleth_map;dot_plot;gantt,multi_step,2,modify_color;preserve_data_values,relation_or_scope_aware,"Color the visible label South red wherever it appears, without changing any underlying data values.",1,1,1783x1184,ok,0,1.0,1.0,0,0.0,,,,,,,,0.0,0.6928113304866319,0.0,0.0,0,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.008717606707317074, ""counterfactual_noop_mse"": 11480.537109375, ""prediction_mse"": 17059.765625}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.6928113304866319, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_910077,synthetic/sample_910077,synthetic,synthetic_augmented_qc,transport_safety,dashboard_aug_0136,4,histogram;dot_plot;candlestick;dual_axis_line_bar,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series West from the dashboard wherever it is plotted.,1,1,1782x1184,ok,0,1.0,1.0,0,0.49956165446219897,,,,,,,,0.21736337594980992,0.6923202714562514,0.38792405370409766,0.43816097404524323,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.49956165446219897, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.011607596544715448, ""counterfactual_noop_mse"": 6742.54931640625, ""prediction_mse"": 3374.230224609375}]"
synthetic_sample_910781,synthetic/sample_910781,synthetic,synthetic_augmented_qc,labor_market,dashboard_aug_0277,5,lollipop;horizontal_bar;gantt;stacked_area;radar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label East with East (updated) wherever it appears.,1,1,2683x1461,ok,0,1.0,1.0,0,0.2777744584593836,,,,,,,,0.10062139555395716,0.7503329907180967,0.27477181925413907,0.2761230068964991,0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.2777744584593836, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.10789824695121951, ""counterfactual_noop_mse"": 9218.4462890625, ""prediction_mse"": 6657.79736328125}]"
synthetic_sample_910652,synthetic/sample_910652,synthetic,synthetic_augmented_qc,municipal_budget,dashboard_aug_0251,6,horizontal_bar;choropleth_map;waterfall;line;box;gantt,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series East from the dashboard wherever it is plotted.,1,1,2383x1483,ok,0,1.0,1.0,0,0.19448634138333928,,,,,,,,0.04129874665206741,0.6660039130447728,0.16584669690446538,0.17873453691995866,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.19448634138333928, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.10548462906504065, ""counterfactual_noop_mse"": 13653.0615234375, ""prediction_mse"": 10997.7275390625}]"
synthetic_sample_910058,synthetic/sample_910058,synthetic,synthetic_augmented_qc,medical_trials,dashboard_aug_0132,6,funnel;ecdf;choropleth_map;pie;donut;waterfall,single_step,1,change_chart_type,localized_or_single_chart,Redraw Medical Trials view 1: funnel as a bar chart while keeping the same data.,1,1,4469x2968,ok,0,1.0,1.0,0,0.42677239007234463,,,,,,,,0.06987122334473134,0.8059988470716148,0.23731018827546524,0.322568179084061,0,"[{""operation_index"": 1, ""operation"": ""change_chart_type"", ""score"": 0.42677239007234463, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.20538776676829268, ""counterfactual_noop_mse"": 15841.873046875, ""prediction_mse"": 9080.9990234375}]"
synthetic_sample_910270,synthetic/sample_910270,synthetic,synthetic_augmented_qc,museum_attendance,dashboard_aug_0174,6,stacked_area;horizontal_bar;correlation_heatmap;strip_plot;area;histogram,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label Central with Central (updated) wherever it appears.,1,1,2383x1485,ok,0,1.0,1.0,0,0.48913898444164616,,,,,,,,0.1033091604395303,0.520585316899043,0.23190780932514315,0.3476618381275695,0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.48913898444164616, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.15251841971544716, ""counterfactual_noop_mse"": 10396.720703125, ""prediction_mse"": 5311.279296875}]"
synthetic_sample_910166,synthetic/sample_910166,synthetic,synthetic_augmented_qc,agriculture_food,dashboard_aug_0154,4,choropleth_map;ecdf;stacked_bar;horizontal_bar,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series growth from the dashboard wherever it is plotted.,1,1,3567x2368,ok,0,1.0,1.0,0,0.17282757621194977,,,,,,,,0.07494603452672582,0.517761147248397,0.19698767681831147,0.18611563154544872,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.17282757621194977, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.06378620426829268, ""counterfactual_noop_mse"": 17519.62890625, ""prediction_mse"": 14491.75390625}]"
synthetic_sample_910400,synthetic/sample_910400,synthetic,synthetic_augmented_qc,air_quality,dashboard_aug_0200,5,violin;pie;horizontal_bar;strip_plot;scatter,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series growth from the dashboard wherever it is plotted.,1,1,4467x2968,ok,0,1.0,1.0,0,0.40098126912755655,,,,,,,,0.06553125864232164,0.7147074638230153,0.21641552547214293,0.2994701101170791,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.40098126912755655, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.06187277693089431, ""counterfactual_noop_mse"": 7618.083984375, ""prediction_mse"": 4563.375}]"
synthetic_sample_900140,synthetic/sample_900140,synthetic,synthetic_augmented_qc,climate_resilience,dashboard_aug_0028,5,waterfall;dot_plot;bubble;scatter;hexbin,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label East with East (updated) wherever it appears.,1,1,2233x1461,ok,0,1.0,1.0,0,0.318158257580663,,,,,,,,0.05529850979991476,0.8304508629609879,0.2142958123337828,0.2610339126948789,0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.318158257580663, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.15102578760162602, ""counterfactual_noop_mse"": 9245.0029296875, ""prediction_mse"": 6303.62890625}]"
synthetic_sample_910429,synthetic/sample_910429,synthetic,synthetic_augmented_qc,consumer_prices,dashboard_aug_0206,5,box;stacked_area;proportional_bar;sankey;gantt,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series South from the dashboard wherever it is plotted.,1,1,4467x2922,ok,0,1.0,1.0,0,0.3962994190537818,,,,,,,,0.06894179696246713,0.7381255903524315,0.225583032568672,0.30240540648697145,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.3962994190537818, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.10883511178861789, ""counterfactual_noop_mse"": 12925.9423828125, ""prediction_mse"": 7803.39892578125}]"
synthetic_sample_900035,synthetic/sample_900035,synthetic,synthetic_augmented_qc,cybersecurity,dashboard_aug_0007,5,dual_axis_line_bar;sankey;error_bar;treemap;radar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label risk with risk (updated) wherever it appears.,1,1,5967x3563,ok,0,1.0,1.0,0,0.13388690807856785,,,,,,,,0.033544025082699505,0.67901175812906,0.15091980468490238,0.14325500121205184,0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.13388690807856785, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0026676829268292685, ""counterfactual_noop_mse"": 8064.71142578125, ""prediction_mse"": 6984.9521484375}]"
synthetic_sample_910014,synthetic/sample_910014,synthetic,synthetic_augmented_qc,financial_risk,dashboard_aug_0123,5,scatter;line;proportional_bar;step_line;donut,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series West from the dashboard wherever it is plotted.,1,1,2233x1461,ok,0,1.0,1.0,0,0.12568762627377736,,,,,,,,0.02184553839991525,0.7245586060043159,0.1258108614168759,0.12575540560248155,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.12568762627377736, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.07036013719512195, ""counterfactual_noop_mse"": 18090.072265625, ""prediction_mse"": 15816.3740234375}]"
synthetic_sample_900486,synthetic/sample_900486,synthetic,synthetic_augmented_qc,education_assessment,dashboard_aug_0098,5,dual_axis_line_bar;donut;correlation_heatmap;pie;heatmap,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label West with West (updated) wherever it appears.,1,1,2322x1485,ok,0,1.0,1.0,0,0.47107236782327416,,,,,,,,0.08969058919926952,0.6895001490629636,0.24867986372531525,0.3487564905693968,0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.47107236782327416, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.17428861788617886, ""counterfactual_noop_mse"": 9952.384765625, ""prediction_mse"": 5264.09130859375}]"
synthetic_sample_910385,synthetic/sample_910385,synthetic,synthetic_augmented_qc,housing_market,dashboard_aug_0197,5,pie;funnel;correlation_heatmap;scatter;contour_density,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series baseline from the dashboard wherever it is plotted.,1,1,2209x1184,ok,0,1.0,1.0,0,0.06469386400053118,,,,,,,,0.024966366700659083,0.5619414433041925,0.11844676499520827,0.09425795954760358,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.06469386400053118, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.02601784806910569, ""counterfactual_noop_mse"": 4272.62841796875, ""prediction_mse"": 3996.215576171875}]"
synthetic_sample_900121,synthetic/sample_900121,synthetic,synthetic_augmented_qc,hospital_operations,dashboard_aug_0025,5,step_line;line;area;multi_line;stacked_area,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label South with South (updated) wherever it appears.,1,1,4460x2323,ok,0,1.0,1.0,0,0.21144033225281086,,,,,,,,0.09150537983498898,0.6468192998500746,0.24328470095216162,0.22895473503745378,0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.21144033225281086, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004025342987804878, ""counterfactual_noop_mse"": 6224.08203125, ""prediction_mse"": 4908.06005859375}]"
