task_id,global_sample_id,split,data_origin,domain,dashboard_id,chart_count,chart_types,instruction_type,num_operations,operations,propagation_scope,instruction,code_exists,pred_image_exists,pred_image_status,render_status,render_returncode,code_executability,code_quality,explicit_relation_label_available,overall_score,low_level_edit_accuracy,high_level_score,relation_conditioned_fidelity,multi_chart_relation_accuracy,relation_scope_f1,relation_scope_accuracy,relation_expected_edit_fidelity,relation_nonaffected_preservation,relation_label_visual_coverage,relation_labeled_endpoint_count,visual_structural_similarity,preservation_accuracy,full_ssim,noop_full_ssim,full_ssim_improvement,full_mse,full_mae,edit_visual_score,noop_edit_mse,pred_edit_mse,preserve_mae,preserve_changed_pixel_rate,affected_chart_f1,affected_chart_precision,affected_chart_recall,reference_affected_cells,predicted_affected_cells,matched_affected_cells,affected_region_similarity,reference_affected_chart_ids_json,predicted_affected_chart_ids_json,relation_edge_consistency,relation_edge_action_accuracy,relation_edge_endpoint_accuracy,relation_edge_check_count,relation_node_fidelities_json,relation_metric_applicable,layout_id,canvas_aspect_score,metric_width,metric_height,target_changed_pixel_rate,operation_count,counterfactual_operation_count,scorable_edit_operation_count,counterfactual_coverage,operation_scores_json,charteditor_full_rarm,charteditor_edit_rarm,charteditor_full_layout,charteditor_full_text,charteditor_edit_layout,charteditor_edit_text
synthetic_sample_910540,synthetic/sample_910540,synthetic,synthetic_augmented_qc,research_lab,dashboard_aug_0228,5,error_bar;contour_density;proportional_bar;choropleth_map;scatter,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series baseline from the dashboard wherever it is plotted.,1,1,5385x2968,ok,0,1.0,1.0,0,0.08932029697596605,0.0593775424956322,0.11381891427805738,,,,,,,,,0.020493949567722568,0.6321253599569288,0.42029049010160613,0.9043959951682244,0.0,4919.88671875,33.86101531982422,0.0593775424956322,14047.1123046875,13213.029296875,30.451560974121094,0.3216184971098266,0.7499999999999999,0.6,1.0,3,5,3,0.17627729147417037,"[""chart_2"", ""chart_3"", ""chart_5""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]",,,,0,"{""chart_1"": 0.8506486266851425, ""chart_2"": 0.0, ""chart_3"": 0.0, ""chart_4"": 0.18790757656097412, ""chart_5"": 0.5288318744225111}",0,regular_grid,0.5752441272789877,512,246,0.07286108993902439,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.0593775424956322, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.07286108993902439, ""counterfactual_noop_mse"": 14047.1123046875, ""prediction_mse"": 13213.029296875}]",,,,,,
synthetic_sample_900223,synthetic/sample_900223,synthetic,synthetic_augmented_qc,manufacturing_quality,dashboard_aug_0045,5,dual_axis_line_bar;error_bar;donut;correlation_heatmap;pie,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label East with East (updated) wherever it appears.,1,1,4805x2930,ok,0,1.0,1.0,0,0.2851515349113031,0.3446686269509638,0.2364557323333988,,,,,,,,,0.07940009838427911,0.7041718397214751,0.462208292092685,0.7392470107235424,0.0,3002.65576171875,25.823715209960938,0.3446686269509638,10477.59375,6866.2958984375,21.301170349121094,0.2799698918100282,1.0,1.0,1.0,5,5,5,0.32934097454776895,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]",,,,0,"{""chart_1"": 0.3021519318468466, ""chart_2"": 0.38243373240002143, ""chart_3"": 0.44248830783168747, ""chart_4"": 0.2147377969008595, ""chart_5"": 0.3048931037594298}",0,regular_grid,0.3839441334646307,512,246,0.12451568851626016,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.3446686269509638, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.12451568851626016, ""counterfactual_noop_mse"": 10477.59375, ""prediction_mse"": 6866.2958984375}]",,,,,,
synthetic_sample_910509,synthetic/sample_910509,synthetic,synthetic_augmented_qc,supply_chain,dashboard_aug_0222,5,area;grouped_bar;stacked_bar;histogram;funnel,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series risk from the dashboard wherever it is plotted.,1,1,5367x2968,ok,0,1.0,1.0,0,0.0,0.0,0.0,,,,,,,,,0.0,0.5640891633733068,0.4147358421992979,0.8714821414345215,0.0,4387.25830078125,37.96164321899414,0.0,4339.07421875,6531.10693359375,36.202728271484375,0.38030078264872885,1.0,1.0,1.0,5,5,5,0.07743538867875652,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]",,,,0,"{""chart_1"": 0.0, ""chart_2"": 0.0, ""chart_3"": 0.0, ""chart_4"": 0.38717694339378256, ""chart_5"": 0.0}",0,regular_grid,0.5675913185867476,512,246,0.06874047256097561,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.5, ""changed_pixel_rate"": 0.06874047256097561, ""counterfactual_noop_mse"": 4339.07421875, ""prediction_mse"": 6531.10693359375}]",,,,,,
synthetic_sample_910108,synthetic/sample_910108,synthetic,synthetic_augmented_qc,marine_shipping,dashboard_aug_0142,5,stacked_area;strip_plot;choropleth_map;funnel;waterfall,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label East with East (updated) wherever it appears.,1,1,5369x2968,ok,0,1.0,1.0,0,0.23908535999032274,0.24527208128660358,0.23402349711154746,,,,,,,,,0.08365315895477118,0.6546913216980769,0.4581550569815566,0.7280368958735137,0.0,3751.40966796875,33.82148361206055,0.24527208128660358,10853.1875,8191.20361328125,28.28867530822754,0.30386501827800944,1.0,1.0,1.0,5,5,5,0.15398005304813314,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]",,,,0,"{""chart_1"": 0.0, ""chart_2"": 0.11975785391002484, ""chart_3"": 0.04254450718368211, ""chart_4"": 0.39674350759878585, ""chart_5"": 0.21085439654817284}",0,regular_grid,0.5684378379305592,512,246,0.13559133638211382,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.24527208128660358, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.13559133638211382, ""counterfactual_noop_mse"": 10853.1875, ""prediction_mse"": 8191.20361328125}]",,,,,,
synthetic_sample_910362,synthetic/sample_910362,synthetic,synthetic_augmented_qc,tourism_hospitality,dashboard_aug_0193,5,scatter;ecdf;candlestick;dot_plot;stacked_area,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series baseline from the dashboard wherever it is plotted.,1,1,5367x2861,ok,0,1.0,1.0,0,0.4293949939374261,0.4820924552813868,0.3862788892014582,,,,,,,,,0.19015225702517022,0.784694237013245,0.5221241554117552,0.9145146929040551,0.0,1594.677978515625,16.569368362426758,0.4820924552813868,9328.623046875,4831.3642578125,15.880281448364258,0.20123849099649638,0.5714285714285715,0.4,1.0,2,5,2,0.3559817077128934,"[""chart_1"", ""chart_2""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]",,,,0,"{""chart_1"": 0.5167159826427842, ""chart_2"": 0.19524743278300266, ""chart_3"": 0.8103174120187759, ""chart_4"": 0.7927804887294769, ""chart_5"": 0.26324254274368286}",0,regular_grid,0.6573851652382824,512,246,0.025581173780487805,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.4820924552813868, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.025581173780487805, ""counterfactual_noop_mse"": 9328.623046875, ""prediction_mse"": 4831.3642578125}]",,,,,,
synthetic_sample_910458,synthetic/sample_910458,synthetic,synthetic_augmented_qc,electric_vehicle_market,dashboard_aug_0212,6,step_line;gantt;density;error_bar;strip_plot;hexbin,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series growth from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_900517,synthetic/sample_900517,synthetic,synthetic_augmented_qc,game_analytics,dashboard_aug_0104,6,scatter;dot_plot;stacked_horizontal_bar;lollipop;waterfall;proportional_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label Central with Central (updated) wherever it appears.,1,1,5367x2968,ok,0,1.0,1.0,0,0.0,0.0,0.0,,,,,,,,,0.0,0.7004983124289123,0.30849842741257455,0.3908165639042318,0.0,7546.7568359375,47.57073211669922,0.0,14819.51171875,16279.2509765625,30.415910720825195,0.22418158009602793,1.0,1.0,1.0,6,6,6,0.18406656812969624,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.28680637964286343, ""chart_2"": 0.29962791401243566, ""chart_3"": 0.0, ""chart_4"": 0.4264642347089496, ""chart_5"": 0.09150088041392868, ""chart_6"": 0.0}",0,regular_grid,0.5675913185867476,512,246,0.27242123983739835,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.27242123983739835, ""counterfactual_noop_mse"": 14819.51171875, ""prediction_mse"": 16279.2509765625}]",,,,,,
synthetic_sample_900055,synthetic/sample_900055,synthetic,synthetic_augmented_qc,media_streaming,dashboard_aug_0011,6,waterfall;lollipop;proportional_bar;scatter;bubble;dot_plot,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label Metro with Metro (updated) wherever it appears.,1,1,4410x7560,ok,0,1.0,1.0,0,0.17780053777627772,0.3560432194937657,0.03196561637106024,,,,,,,,,0.0013130646067269598,0.7781800109050299,0.40251490283864955,0.5051054895423461,0.0,2476.79296875,24.36737632751465,0.3560432194937657,8204.3056640625,5283.21826171875,18.52925682067871,0.1928058539257694,1.0,1.0,1.0,6,6,6,0.3698764407163159,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.3793985754342686, ""chart_2"": 0.4040820434175221, ""chart_3"": 0.3409619448284795, ""chart_4"": 0.37709834527066244, ""chart_5"": 0.3234659322660138, ""chart_6"": 0.394251803080949}",0,regular_grid,0.006146559999999997,512,246,0.18840510670731708,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.3560432194937657, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.18840510670731708, ""counterfactual_noop_mse"": 8204.3056640625, ""prediction_mse"": 5283.21826171875}]",,,,,,
synthetic_sample_910478,synthetic/sample_910478,synthetic,synthetic_augmented_qc,urban_mobility,dashboard_aug_0216,6,grouped_bar;strip_plot;box;heatmap;density;hexbin,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series West from the dashboard wherever it is plotted.,1,1,5367x2968,ok,0,1.0,1.0,0,0.19621442368932737,0.18618195073243393,0.20442281065405835,,,,,,,,,0.06340515534796504,0.6590739394355285,0.33300593936279765,0.8746875041381538,0.0,4406.5986328125,34.89498519897461,0.18618195073243393,14509.89453125,11808.4140625,30.227937698364258,0.2846180037191273,0.5,0.3333333333333333,1.0,2,6,2,0.1396881811259101,"[""chart_1"", ""chart_4""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.2793763622518202, ""chart_2"": 0.7592828422784805, ""chart_3"": 0.7747765481472015, ""chart_4"": 0.0, ""chart_5"": 0.6166265606880188, ""chart_6"": 0.34342068433761597}",0,regular_grid,0.5675913185867476,512,246,0.09058212652439024,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.18618195073243393, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.09058212652439024, ""counterfactual_noop_mse"": 14509.89453125, ""prediction_mse"": 11808.4140625}]",,,,,,
synthetic_sample_910293,synthetic/sample_910293,synthetic,synthetic_augmented_qc,municipal_budget,dashboard_aug_0179,6,waterfall;choropleth_map;hexbin;horizontal_bar;lollipop;pie,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label Central with Central (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910237,synthetic/sample_910237,synthetic,synthetic_augmented_qc,medical_trials,dashboard_aug_0168,7,hexbin;scatter;sankey;waterfall;heatmap;line;proportional_bar,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series North from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_900285,synthetic/sample_900285,synthetic,synthetic_augmented_qc,public_safety,dashboard_aug_0057,6,hexbin;contour_density;histogram;density;bubble;scatter,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label baseline with baseline (updated) wherever it appears.,1,1,5367x2968,ok,0,1.0,1.0,0,0.266674353346909,0.30230039878536785,0.23752577071544262,,,,,,,,,0.10294984917353195,0.5480191783366888,0.30186429609209847,0.983615079500121,0.0,4448.65087890625,37.47010803222656,0.30230039878536785,6802.1494140625,4745.85693359375,37.41313934326172,0.3951524728453883,0.5,0.3333333333333333,1.0,2,6,2,0.30889234812563293,"[""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.3415278196334839, ""chart_2"": 0.0, ""chart_3"": 0.4049113392829895, ""chart_4"": 0.6165195405483246, ""chart_5"": 0.23469836511908634, ""chart_6"": 0.3830863311321795}",0,regular_grid,0.5675913185867476,512,246,0.005168635670731708,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.30230039878536785, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.005168635670731708, ""counterfactual_noop_mse"": 6802.1494140625, ""prediction_mse"": 4745.85693359375}]",,,,,,
synthetic_sample_910685,synthetic/sample_910685,synthetic,synthetic_augmented_qc,retail_ecommerce,dashboard_aug_0257,7,dot_plot;box;grouped_bar;hexbin;stacked_bar;ecdf;strip_plot,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series East from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_900440,synthetic/sample_900440,synthetic,synthetic_augmented_qc,sports_performance,dashboard_aug_0088,6,dot_plot;waterfall;stacked_horizontal_bar;proportional_bar;lollipop;stacked_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label West with West (updated) wherever it appears.,1,1,5367x2968,ok,0,1.0,1.0,0,0.0,0.0,0.0,,,,,,,,,0.0,0.6268690706356815,0.28807792772418495,0.4208897429156754,0.0,8230.892578125,52.02984619140625,0.0,11201.35546875,14818.4736328125,37.034576416015625,0.28504478916320736,1.0,1.0,1.0,6,6,6,0.1678664580200805,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.35062313648917365, ""chart_2"": 0.19998845411394658, ""chart_3"": 0.0, ""chart_4"": 0.0, ""chart_5"": 0.45658715751736273, ""chart_6"": 0.0}",0,regular_grid,0.5675913185867476,512,246,0.2732151930894309,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.2732151930894309, ""counterfactual_noop_mse"": 11201.35546875, ""prediction_mse"": 14818.4736328125}]",,,,,,
synthetic_sample_910454,synthetic/sample_910454,synthetic,synthetic_augmented_qc,semiconductor_supply,dashboard_aug_0211,7,line;error_bar;horizontal_bar;sankey;box;gantt;heatmap,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series East from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910747,synthetic/sample_910747,synthetic,synthetic_augmented_qc,telecom_network,dashboard_aug_0270,6,dual_axis_line_bar;funnel;lollipop;correlation_heatmap;radar;candlestick,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label Metro with Metro (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910008,synthetic/sample_910008,synthetic,synthetic_augmented_qc,water_infrastructure,dashboard_aug_0122,7,scatter;box;strip_plot;step_line;density;area;histogram,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series Central from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910392,synthetic/sample_910392,synthetic,synthetic_augmented_qc,cultural_events,dashboard_aug_0199,7,line;grouped_bar;heatmap;histogram;gantt;area;correlation_heatmap,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label risk with risk (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910421,synthetic/sample_910421,synthetic,synthetic_augmented_qc,labor_market,dashboard_aug_0205,7,stacked_area;bubble;choropleth_map;heatmap;contour_density;radar;waterfall,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label risk with risk (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_900252,synthetic/sample_900252,synthetic,synthetic_augmented_qc,renewable_grid,dashboard_aug_0051,7,pie;dual_axis_line_bar;violin;donut;heatmap;correlation_heatmap;error_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label Metro with Metro (updated) wherever it appears.,1,1,4457x3568,ok,0,1.0,1.0,0,0.2475783401158897,0.23069055651637757,0.26139561760639957,,,,,,,,,0.090569549256416,0.7544220929087896,0.49866752264461883,0.7089523760228078,0.0,2877.4453125,26.550701141357422,0.23069055651637757,8932.87109375,6872.14208984375,21.30381202697754,0.20816612602107587,1.0,1.0,1.0,7,7,7,0.2688700567212074,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]",,,,0,"{""chart_1"": 0.24773392368550198, ""chart_2"": 0.4326548044677508, ""chart_3"": 0.1009566313430312, ""chart_4"": 0.41598950192948725, ""chart_5"": 0.4389282997377548, ""chart_6"": 0.0, ""chart_7"": 0.24582723588492578}",0,regular_grid,0.6543364888452938,512,369,0.14662199356368563,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.23069055651637757, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.14662199356368563, ""counterfactual_noop_mse"": 8932.87109375, ""prediction_mse"": 6872.14208984375}]",,,,,,
synthetic_sample_900232,synthetic/sample_900232,synthetic,synthetic_augmented_qc,space_mission_ops,dashboard_aug_0047,7,bar;multi_line;stacked_area;gantt;step_line;line;area,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label Metro with Metro (updated) wherever it appears.,1,1,5366x3568,ok,0,1.0,1.0,0,0.2834881995646345,0.26240151705017445,0.3007409398037381,,,,,,,,,0.11452078483619182,0.7897702849609918,0.49361194131368435,0.5783215725648481,0.0,2932.528564453125,24.296791076660156,0.26240151705017445,10505.0703125,7748.52392578125,15.789770126342773,0.19459309653110915,1.0,1.0,1.0,7,7,7,0.25700482312844014,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]",,,,0,"{""chart_1"": 0.4876438906742642, ""chart_2"": 0.44174476817885006, ""chart_3"": 0.0, ""chart_4"": 0.20019456006779227, ""chart_5"": 0.3404985310050885, ""chart_6"": 0.3289520119730858, ""chart_7"": 0.0}",0,regular_grid,0.7273889910113973,512,369,0.1978584434281843,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.26240151705017445, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.1978584434281843, ""counterfactual_noop_mse"": 10505.0703125, ""prediction_mse"": 7748.52392578125}]",,,,,,
synthetic_sample_910620,synthetic/sample_910620,synthetic,synthetic_augmented_qc,transport_safety,dashboard_aug_0244,7,choropleth_map;grouped_bar;hexbin;heatmap;stacked_area;donut;sankey,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label baseline with baseline (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910709,synthetic/sample_910709,synthetic,synthetic_augmented_qc,agriculture_food,dashboard_aug_0262,6,sankey;histogram;candlestick;multi_line;ecdf;grouped_bar,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series baseline from the dashboard wherever it is plotted.,1,1,5373x2967,ok,0,1.0,1.0,0,0.3226608240988691,0.34938834140324715,0.30079285539528705,,,,,,,,,0.11968005662115526,0.755985119085054,0.39961611167260147,0.900311634598969,0.0,2840.733642578125,21.721891403198242,0.34938834140324715,14575.986328125,9483.306640625,19.042558670043945,0.2210755530701643,0.8,0.6666666666666666,1.0,4,6,4,0.3619197380645293,"[""chart_1"", ""chart_2"", ""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.0, ""chart_2"": 0.7198877653320904, ""chart_3"": 0.770131304860115, ""chart_4"": 0.752174898982048, ""chart_5"": 0.4253847233663093, ""chart_6"": 0.30240646355971745}",0,regular_grid,0.570902738866847,512,246,0.06295255335365854,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.34938834140324715, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.06295255335365854, ""counterfactual_noop_mse"": 14575.986328125, ""prediction_mse"": 9483.306640625}]",,,,,,
synthetic_sample_910316,synthetic/sample_910316,synthetic,synthetic_augmented_qc,climate_resilience,dashboard_aug_0184,6,stacked_horizontal_bar;ecdf;pie;waterfall;bubble;bar,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series West from the dashboard wherever it is plotted.,1,1,5367x2861,ok,0,1.0,1.0,0,0.2721310814247506,0.28114423487545154,0.2647566831469045,,,,,,,,,0.1108920295796335,0.6321112665776683,0.3727049804974127,0.7831020025892853,0.0,5972.171875,43.08186340332031,0.28114423487545154,20699.93359375,14880.2666015625,35.085262298583984,0.2906093805681704,0.8,0.6666666666666666,1.0,4,6,4,0.1824287894431798,"[""chart_1"", ""chart_3"", ""chart_4"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.4698796805054215, ""chart_2"": 0.8005439937114716, ""chart_3"": 0.0, ""chart_4"": 0.0, ""chart_5"": 0.6241229772567749, ""chart_6"": 0.2598354772672977}",0,regular_grid,0.6573851652382824,512,246,0.13110550050813008,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.28114423487545154, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.13110550050813008, ""counterfactual_noop_mse"": 20699.93359375, ""prediction_mse"": 14880.2666015625}]",,,,,,
synthetic_sample_910069,synthetic/sample_910069,synthetic,synthetic_augmented_qc,consumer_prices,dashboard_aug_0134,6,density;heatmap;pie;stacked_area;scatter;treemap,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series East from the dashboard wherever it is plotted.,1,1,5370x2861,ok,0,1.0,1.0,0,0.0,0.0,0.0,,,,,,,,,0.0,0.6196059136072622,0.45859673304341075,0.8519771234786381,0.0,3944.3154296875,34.75676727294922,0.0,8424.802734375,9471.359375,29.775733947753906,0.3440290478752017,0.8,0.6666666666666666,1.0,4,6,4,0.052806317100450945,"[""chart_2"", ""chart_3"", ""chart_4"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.4662864680016232, ""chart_2"": 0.0, ""chart_3"": 0.01287686940182227, ""chart_4"": 0.1983483989999815, ""chart_5"": 0.7369435429573059, ""chart_6"": 0.0}",0,regular_grid,0.6588562363618526,512,246,0.11442454268292683,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.11442454268292683, ""counterfactual_noop_mse"": 8424.802734375, ""prediction_mse"": 9471.359375}]",,,,,,
